date,index,action,isin,ticker,name
2022-06-10,코스닥 150,REMOVE,KR7033310004,033310,엠투엔
2022-06-10,코스닥 150,REMOVE,KR7045390002,045390,대아티아이
2022-06-10,코스닥 150,REMOVE,KR7069080000,069080,웹젠
2022-06-10,코스닥 150,REMOVE,KR7084110006,084110,휴온스글로벌
2022-06-10,코스닥 150,REMOVE,KR7108230004,108230,톱텍
2022-06-10,코스닥 150,REMOVE,KR7119860005,119860,다나와
2022-06-10,코스닥 150,REMOVE,KR7138080007,138080,오이솔루션
2022-06-10,코스닥 150,REMOVE,KR7183490002,183490,엔지켐생명과학
2022-06-10,코스닥 150,REMOVE,KR7204270003,204270,제이앤티씨
2022-06-10,코스닥 150,REMOVE,KR7230360000,230360,에코마케팅
2022-06-10,코스닥 150,REMOVE,KR7299660001,299660,셀리드
2022-08-22,코스닥 150,ADD,KR7030520001,030520,한글과컴퓨터
2022-08-22,코스닥 150,REMOVE,KR7121800007,121800,비덴트
2022-11-03,코스닥 150,ADD,KR7348210006,348210,넥스틴
2022-11-03,코스닥 150,REMOVE,KR7108320003,108320,LX세미콘
2022-11-28,코스닥 150,ADD,KR7119860005,119860,다나와
2022-11-28,코스닥 150,REMOVE,KR7290510007,290510,코리아센터
2022-12-09,코스닥 150,ADD,KR7016790008,016790,카나리아바이오
2022-12-09,코스닥 150,ADD,KR7049070006,049070,인탑스
2022-12-09,코스닥 150,ADD,KR7052020005,052020,에스티큐브
2022-12-09,코스닥 150,ADD,KR7095340006,095340,ISC
2022-12-09,코스닥 150,ADD,KR7215600008,215600,신라젠
2022-12-09,코스닥 150,ADD,KR7294090006,294090,이오플로우
2022-12-09,코스닥 150,ADD,KR7298540006,298540,더네이쳐홀딩스
2022-12-09,코스닥 150,ADD,KR7365340009,365340,성일하이텍
2022-12-09,코스닥 150,ADD,KR7376300000,376300,디어유
2022-12-09,코스닥 150,ADD,KR7393890009,393890,더블유씨피
2022-12-09,코스닥 150,ADD,KR7403870009,403870,HPSP
2022-12-09,코스닥 150,REMOVE,KR7035080001,035080,그래디언트
2022-12-09,코스닥 150,REMOVE,KR7042000000,042000,카페24
2022-12-09,코스닥 150,REMOVE,KR7048530000,048530,인트론바이오
2022-12-09,코스닥 150,REMOVE,KR7052400009,052400,코나아이
2022-12-09,코스닥 150,REMOVE,KR7058820002,058820,CMG제약
2022-12-09,코스닥 150,REMOVE,KR7078020005,078020,이베스트투자증권
2022-12-09,코스닥 150,REMOVE,KR7092190008,092190,서울바이오시스
2022-12-09,코스닥 150,REMOVE,KR7131370009,131370,알서포트
2022-12-09,코스닥 150,REMOVE,KR7194480000,194480,데브시스터즈
2022-12-09,코스닥 150,REMOVE,KR7265520007,265520,AP시스템
2022-12-09,코스닥 150,REMOVE,KR7293780003,293780,압타바이오
2023-03-28,코스닥 150,ADD,KR7091120006,091120,이엠텍
2023-03-28,코스닥 150,REMOVE,KR7151910007,151910,SBW생명과학
2023-04-06,코스닥 150,ADD,KR7281740001,281740,레이크머티리얼즈
2023-04-06,코스닥 150,REMOVE,KR7078130002,078130,국일제지
2023-04-17,코스닥 150,ADD,KR7205470008,205470,휴마시스
2023-04-17,코스닥 150,REMOVE,KR7268600004,268600,셀리버리
2023-04-19,코스닥 150,ADD,KR7003100005,003100,선광
2023-04-19,코스닥 150,REMOVE,KR7100090000,100090,SK오션플랜트
2023-06-09,코스닥 150,ADD,KR7009520008,009520,포스코엠텍
2023-06-09,코스닥 150,ADD,KR7025770009,025770,한국정보통신
2023-06-09,코스닥 150,ADD,KR7073570004,073570,어반리튬
2023-06-09,코스닥 150,ADD,KR7085370005,085370,루트로닉
2023-06-09,코스닥 150,ADD,KR7095500005,095500,미래나노텍
2023-06-09,코스닥 150,ADD,KR7277810008,277810,레인보우로보틱스
2023-06-09,코스닥 150,ADD,KR7287410005,287410,제이시스메디칼
2023-06-09,코스닥 150,ADD,KR7372170001,372170,윤성에프앤씨
2023-06-09,코스닥 150,REMOVE,KR7023410004,023410,유진기업
2023-06-09,코스닥 150,REMOVE,KR7053030003,053030,바이넥스
2023-06-09,코스닥 150,REMOVE,KR7088800008,088800,에이스테크
2023-06-09,코스닥 150,REMOVE,KR7102710001,102710,이엔에프테크놀로지
2023-06-09,코스닥 150,REMOVE,KR7110790003,110790,크리스에프앤씨
2023-06-09,코스닥 150,REMOVE,KR7206650004,206650,유바이오로직스
2023-06-09,코스닥 150,REMOVE,KR7243070000,243070,휴온스
2023-06-09,코스닥 150,REMOVE,KR7256840000,256840,한국비엔씨
2023-06-20,코스닥 150,ADD,KR7230240004,230240,에치에프알
2023-06-20,코스닥 150,REMOVE,KR7090460007,090460,비에이치
2023-08-08,코스닥 150,ADD,KR7101670008,101670,하이드로리튬
2023-08-08,코스닥 150,REMOVE,KR7030190003,030190,NICE평가정보
2023-09-15,코스닥 150,ADD,KR7043150002,043150,바텍
2023-09-15,코스닥 150,REMOVE,KR7085370005,085370,루트로닉
2023-12-15,코스닥 150,ADD,KR7053610002,053610,프로텍
2023-12-15,코스닥 150,ADD,KR7058610007,058610,에스피지
2023-12-15,코스닥 150,ADD,KR7058970005,058970,엠로
2023-12-15,코스닥 150,ADD,KR7060280005,060280,큐렉소
2023-12-15,코스닥 150,ADD,KR7095660007,095660,네오위즈
2023-12-15,코스닥 150,ADD,KR7099190001,099190,아이센스
2023-12-15,코스닥 150,ADD,KR7108860008,108860,셀바스AI
2023-12-15,코스닥 150,ADD,KR7114190002,114190,강원에너지
2023-12-15,코스닥 150,ADD,KR7118990001,118990,모트렉스
2023-12-15,코스닥 150,ADD,KR7194480000,194480,데브시스터즈
2023-12-15,코스닥 150,ADD,KR7204270003,204270,제이앤티씨
2023-12-15,코스닥 150,ADD,KR7299030007,299030,하나기술
2023-12-15,코스닥 150,ADD,KR7310210000,310210,보로노이
2023-12-15,코스닥 150,ADD,KR7328130000,328130,루닛
2023-12-15,코스닥 150,ADD,KR7336570007,336570,원텍
2023-12-15,코스닥 150,ADD,KR7360070007,360070,탑머티리얼
2023-12-15,코스닥 150,ADD,KR7418550000,418550,제이오
2023-12-15,코스닥 150,REMOVE,KR7003100005,003100,선광
2023-12-15,코스닥 150,REMOVE,KR7027360007,027360,아주IB투자
2023-12-15,코스닥 150,REMOVE,KR7029960002,029960,코엔텍
2023-12-15,코스닥 150,REMOVE,KR7030530000,030530,원익홀딩스
2023-12-15,코스닥 150,REMOVE,KR7038500005,038500,삼표시멘트
2023-12-15,코스닥 150,REMOVE,KR7038540001,038540,상상인
2023-12-15,코스닥 150,REMOVE,KR7060150000,060150,인선이엔티
2023-12-15,코스닥 150,REMOVE,KR7064260003,064260,다날
2023-12-15,코스닥 150,REMOVE,KR7084990001,084990,헬릭스미스
2023-12-15,코스닥 150,REMOVE,KR7091990002,091990,셀트리온헬스케어
2023-12-15,코스닥 150,REMOVE,KR7092040005,092040,아미코젠
2023-12-15,코스닥 150,REMOVE,KR7104480009,104480,티케이케미칼
2023-12-15,코스닥 150,REMOVE,KR7104830005,104830,원익머트리얼즈
2023-12-15,코스닥 150,REMOVE,KR7205470008,205470,휴마시스
2023-12-15,코스닥 150,REMOVE,KR7235980000,235980,메드팩토
2023-12-15,코스닥 150,REMOVE,KR7294570007,294570,쿠콘
2023-12-15,코스닥 150,REMOVE,KR7299900001,299900,위지윅스튜디오
2024-01-02,코스닥 150,ADD,KR7425040003,425040,티이엠씨
2024-01-02,코스닥 150,REMOVE,KR7022100002,022100,포스코DX
2024-01-29,코스닥 150,ADD,KR7042600007,042600,새로닉스
2024-01-29,코스닥 150,REMOVE,KR7066970005,066970,엘앤에프
2024-03-26,코스닥 150,ADD,KR7031980006,031980,피에스케이홀딩스
2024-03-26,코스닥 150,REMOVE,KR7052020005,052020,에스티큐브
2024-04-16,코스닥 150,ADD,KR7352480008,352480,씨앤씨인터내셔널
2024-04-16,코스닥 150,REMOVE,KR7016790008,016790,카나리아바이오
2024-05-02,코스닥 150,ADD,KR7358570000,358570,지아이이노베이션
2024-05-02,코스닥 150,REMOVE,KR7182400002,182400,엔케이맥스
2024-06-14,코스닥 150,ADD,KR7018290007,018290,브이티
2024-06-14,코스닥 150,ADD,KR7025320003,025320,시노펙스
2024-06-14,코스닥 150,ADD,KR7033100009,033100,제룡전기
2024-06-14,코스닥 150,ADD,KR7080220007,080220,제주반도체
2024-06-14,코스닥 150,ADD,KR7087010005,087010,펩트론
2024-06-14,코스닥 150,ADD,KR7089030001,089030,테크윙
2024-06-14,코스닥 150,ADD,KR7094360005,094360,칩스앤미디어
2024-06-14,코스닥 150,ADD,KR7179900006,179900,유티아이
2024-06-14,코스닥 150,ADD,KR7257720003,257720,실리콘투
2024-06-14,코스닥 150,ADD,KR7394280002,394280,오픈엣지테크놀로지
2024-06-14,코스닥 150,ADD,KR7399720002,399720,가온칩스
2024-06-14,코스닥 150,ADD,KR7417200003,417200,LS머트리얼즈
2024-06-14,코스닥 150,ADD,KR7420770000,420770,기가비스
2024-06-14,코스닥 150,REMOVE,KR7033290008,033290,코웰패션
2024-06-14,코스닥 150,REMOVE,KR7041960006,041960,코미팜
2024-06-14,코스닥 150,REMOVE,KR7042600007,042600,새로닉스
2024-06-14,코스닥 150,REMOVE,KR7061970000,061970,LB세미콘
2024-06-14,코스닥 150,REMOVE,KR7073570004,073570,리튬포어스
2024-06-14,코스닥 150,REMOVE,KR7080160005,080160,모두투어
2024-06-14,코스닥 150,REMOVE,KR7086390002,086390,유니테스트
2024-06-14,코스닥 150,REMOVE,KR7089980007,089980,상아프론테크
2024-06-14,코스닥 150,REMOVE,KR7095700001,095700,제넥신
2024-06-14,코스닥 150,REMOVE,KR7101670008,101670,하이드로리튬
2024-06-14,코스닥 150,REMOVE,KR7230240004,230240,에치에프알
2024-06-14,코스닥 150,REMOVE,KR7294090006,294090,이오플로우
2024-06-14,코스닥 150,REMOVE,KR7298540006,298540,더네이쳐홀딩스
2024-06-24,코스닥 150,ADD,KR7101360006,101360,에코앤드림
2024-06-24,코스닥 150,REMOVE,KR7034230003,034230,파라다이스
2024-08-16,코스닥 150,ADD,KR7069080000,069080,웹젠
2024-08-16,코스닥 150,REMOVE,KR7119860005,119860,커넥트웨이브
2024-09-25,코스닥 150,ADD,KR7115450009,115450,HLB테라퓨틱스
2024-09-25,코스닥 150,REMOVE,KR7287410005,287410,제이시스메디칼
2024-12-13,코스닥 150,ADD,KR7042000000,042000,카페24
2024-12-13,코스닥 150,ADD,KR7065350001,065350,신성델타테크
2024-12-13,코스닥 150,ADD,KR7114840002,114840,아이패밀리에스씨
2024-12-13,코스닥 150,ADD,KR7171090004,171090,선익시스템
2024-12-13,코스닥 150,ADD,KR7232140004,232140,와이씨
2024-12-13,코스닥 150,ADD,KR7241710003,241710,코스메카코리아
2024-12-13,코스닥 150,ADD,KR7253590004,253590,네오셈
2024-12-13,코스닥 150,ADD,KR7317330009,317330,덕산테코피아
2024-12-13,코스닥 150,REMOVE,KR7025770009,025770,한국정보통신
2024-12-13,코스닥 150,REMOVE,KR7043150002,043150,바텍
2024-12-13,코스닥 150,REMOVE,KR7060720000,060720,KH바텍
2024-12-13,코스닥 150,REMOVE,KR7114190002,114190,강원에너지
2024-12-13,코스닥 150,REMOVE,KR7215600008,215600,신라젠
2024-12-13,코스닥 150,REMOVE,KR7299030007,299030,하나기술
2024-12-13,코스닥 150,REMOVE,KR7323990002,323990,박셀바이오
2024-12-13,코스닥 150,REMOVE,KR7360070007,360070,탑머티리얼
2025-03-26,코스닥 150,ADD,KR7053030003,053030,바이넥스
2025-03-26,코스닥 150,REMOVE,KR7067630004,067630,HLB생명과학
2025-06-13,코스닥 150,ADD,KR7014620009,014620,성광벤드
2025-06-13,코스닥 150,ADD,KR7033500000,033500,동성화인텍
2025-06-13,코스닥 150,ADD,KR7034950006,034950,한국기업평가
2025-06-13,코스닥 150,ADD,KR7050890003,050890,쏠리드
2025-06-13,코스닥 150,ADD,KR7079370003,079370,제우스
2025-06-13,코스닥 150,ADD,KR7101730000,101730,위메이드맥스
2025-06-13,코스닥 150,ADD,KR7160190005,160190,하이젠알앤엠
2025-06-13,코스닥 150,ADD,KR7161580006,161580,필옵틱스
2025-06-13,코스닥 150,ADD,KR7323280008,323280,태성
2025-06-13,코스닥 150,REMOVE,KR7033640004,033640,네패스
2025-06-13,코스닥 150,REMOVE,KR7035600006,035600,KG이니시스
2025-06-13,코스닥 150,REMOVE,KR7068240001,068240,다원시스
2025-06-13,코스닥 150,REMOVE,KR7118990001,118990,모트렉스
2025-06-13,코스닥 150,REMOVE,KR7144510005,144510,지씨셀
2025-06-13,코스닥 150,REMOVE,KR7372170001,372170,윤성에프앤씨
2025-06-13,코스닥 150,REMOVE,KR7393890009,393890,더블유씨피
2025-06-13,코스닥 150,REMOVE,KR7418550000,418550,제이오
2025-06-13,코스닥 150,REMOVE,KR7425040003,425040,티이엠씨
2025-12-12,코스닥 150,ADD,KR7032820003,032820,우리기술
2025-12-12,코스닥 150,ADD,KR7036620003,036620,감성코퍼레이션
2025-12-12,코스닥 150,ADD,KR7052400009,052400,코나아이
2025-12-12,코스닥 150,ADD,KR7056080005,056080,유진로봇
2025-12-12,코스닥 150,ADD,KR7059090001,059090,미코
2025-12-12,코스닥 150,ADD,KR7060370004,060370,LS마린솔루션
2025-12-12,코스닥 150,ADD,KR7083650002,083650,비에이치아이
2025-12-12,코스닥 150,ADD,KR7108490004,108490,로보티즈
2025-12-12,코스닥 150,ADD,KR7211050000,211050,인카금융서비스
2025-12-12,코스닥 150,ADD,KR7214430001,214430,아이쓰리시스템
2025-12-12,코스닥 150,ADD,KR7226950004,226950,올릭스
2025-12-12,코스닥 150,ADD,KR7251970000,251970,펌텍코리아
2025-12-12,코스닥 150,ADD,KR7304100001,304100,솔트룩스
2025-12-12,코스닥 150,ADD,KR7347850000,347850,디앤디파마텍
2025-12-12,코스닥 150,ADD,KR7388720005,388720,유일로보틱스
2025-12-12,코스닥 150,ADD,KR7466100005,466100,클로봇
2025-12-12,코스닥 150,REMOVE,KR7034950006,034950,한국기업평가
2025-12-12,코스닥 150,REMOVE,KR7049070006,049070,인탑스
2025-12-12,코스닥 150,REMOVE,KR7053610002,053610,프로텍
2025-12-12,코스닥 150,REMOVE,KR7064550007,064550,바이오니아
2025-12-12,코스닥 150,REMOVE,KR7084850007,084850,아이티엠반도체
2025-12-12,코스닥 150,REMOVE,KR7091120006,091120,이엠텍
2025-12-12,코스닥 150,REMOVE,KR7091700005,091700,파트론
2025-12-12,코스닥 150,REMOVE,KR7094360005,094360,칩스앤미디어
2025-12-12,코스닥 150,REMOVE,KR7095500005,095500,미래나노텍
2025-12-12,코스닥 150,REMOVE,KR7099190001,099190,아이센스
2025-12-12,코스닥 150,REMOVE,KR7114840002,114840,아이패밀리에스씨
2025-12-12,코스닥 150,REMOVE,KR7115450009,115450,HLB테라퓨틱스
2025-12-12,코스닥 150,REMOVE,KR7267980001,267980,매일유업
2025-12-12,코스닥 150,REMOVE,KR7317330009,317330,덕산테코피아
2025-12-12,코스닥 150,REMOVE,KR7394280002,394280,오픈엣지테크놀로지
2025-12-12,코스닥 150,REMOVE,KR7420770000,420770,기가비스
2026-03-13,코스닥 150,ADD,KR70009K0001,0009K0,에임드바이오
2026-03-13,코스닥 150,REMOVE,KR7108860008,108860,셀바스AI
2026-03-20,코스닥 150,ADD,KR7445680002,445680,큐리옥스바이오시스템즈
2026-03-20,코스닥 150,REMOVE,KR7140410002,140410,메지온
2026-03-26,코스닥 150,ADD,KR7460930001,460930,현대힘스
2026-03-26,코스닥 150,REMOVE,KR7160190005,160190,하이젠알앤엠
2026-03-27,코스닥 150,ADD,KR7108860008,108860,셀바스AI
2026-03-27,코스닥 150,REMOVE,KR7179900006,179900,유티아이
1999-01-04,코스피 200,ADD,KR7009320003,009320,대우부품
1999-01-08,코스피 200,ADD,KR7005830005,005830,동부화재
1999-01-11,코스피 200,ADD,KR7006350003,006350,전북은행
1999-01-26,코스피 200,ADD,KR7000400002,000400,롯데손해보험
1999-03-12,코스피 200,ADD,KR7030200000,030200,KT
1999-03-12,코스피 200,REMOVE,KR7005950001,005950,이수화학
1999-03-22,코스피 200,ADD,KR7005190004,005190,동성화학
1999-03-22,코스피 200,ADD,KR7011160009,011160,두산건설
1999-04-08,코스피 200,ADD,KR7009680000,009680,모토닉
1999-04-14,코스피 200,ADD,KR7003070000,003070,코오롱건설
1999-04-14,코스피 200,REMOVE,KR7012090007,012090,성원건설
1999-04-15,코스피 200,ADD,KR7004140000,004140,동방
1999-06-11,코스피 200,ADD,KR7000390005,000390,삼화페인트
1999-06-11,코스피 200,ADD,KR7001510007,001510,SK증권
1999-06-11,코스피 200,ADD,KR7002170009,002170,삼양통상
1999-06-11,코스피 200,ADD,KR7002200004,002200,수출포장
1999-06-11,코스피 200,ADD,KR7002960003,002960,한국쉘석유
1999-06-11,코스피 200,ADD,KR7003160009,003160,디아이
1999-06-11,코스피 200,ADD,KR7004830006,004830,덕성
1999-06-11,코스피 200,ADD,KR7005180005,005180,빙그레
1999-06-11,코스피 200,ADD,KR7005500004,005500,삼진제약
1999-06-11,코스피 200,ADD,KR7005680004,005680,삼영전자
1999-06-11,코스피 200,ADD,KR7005720008,005720,넥센
1999-06-11,코스피 200,ADD,KR7005950001,005950,이수화학
1999-06-11,코스피 200,ADD,KR7007540008,007540,샘표식품
1999-06-11,코스피 200,ADD,KR7007810005,007810,코리아써키트
1999-06-11,코스피 200,ADD,KR7008490005,008490,서흥캅셀
1999-06-11,코스피 200,ADD,KR7008600009,008600,미래와사람
1999-06-11,코스피 200,ADD,KR7008730004,008730,율촌화학
1999-06-11,코스피 200,ADD,KR7008810004,008810,LG종금
1999-06-11,코스피 200,ADD,KR7009050006,009050,대한알미늄
1999-06-11,코스피 200,ADD,KR7009200007,009200,무림페이퍼
1999-06-11,코스피 200,ADD,KR7009280009,009280,다함이텍
1999-06-11,코스피 200,ADD,KR7010110005,010110,고려화학
1999-06-11,코스피 200,ADD,KR7011050002,011050,케드콤
1999-06-11,코스피 200,ADD,KR7011090008,011090,에넥스
1999-06-11,코스피 200,ADD,KR7011280005,011280,태림포장
1999-06-11,코스피 200,ADD,KR7011300001,011300,성안
1999-06-11,코스피 200,ADD,KR7011790003,011790,SKC
1999-06-11,코스피 200,ADD,KR7012200002,012200,계양전기
1999-06-11,코스피 200,ADD,KR7012610002,012610,경인양행
1999-06-11,코스피 200,ADD,KR7012800009,012800,대창공업
1999-06-11,코스피 200,ADD,KR7017900002,017900,광전자
1999-06-11,코스피 200,ADD,KR7018550004,018550,한국안전유리
1999-06-11,코스피 200,ADD,KR7019300003,019300,동일제지
1999-06-11,코스피 200,ADD,KR7023960008,023960,에쓰씨엔지니어링
1999-06-11,코스피 200,ADD,KR7024890006,024890,대원화성
1999-06-11,코스피 200,ADD,KR7025000001,025000,KPX케미칼
1999-06-11,코스피 200,ADD,KR7025530007,025530,SJM
1999-06-11,코스피 200,ADD,KR7025560004,025560,미래산업
1999-06-11,코스피 200,ADD,KR7025930009,025930,팬택
1999-06-11,코스피 200,ADD,KR7027840008,027840,고덴시
1999-06-11,코스피 200,ADD,KR7029460003,029460,케이씨텍
1999-06-11,코스피 200,ADD,KR7031820004,031820,콤텍시스템
1999-06-11,코스피 200,REMOVE,KR7000060004,000060,메리츠화재
1999-06-11,코스피 200,REMOVE,KR7000120006,000120,대한통운
1999-06-11,코스피 200,REMOVE,KR7000230003,000230,일동제약
1999-06-11,코스피 200,REMOVE,KR7000400002,000400,롯데손해보험
1999-06-11,코스피 200,REMOVE,KR7000800003,000800,경남기업
1999-06-11,코스피 200,REMOVE,KR7001120005,001120,LG상사
1999-06-11,코스피 200,REMOVE,KR7001160001,001160,신원제이엠씨
1999-06-11,코스피 200,REMOVE,KR7001310002,001310,풍림산업
1999-06-11,코스피 200,REMOVE,KR7001370006,001370,FnC코오롱
1999-06-11,코스피 200,REMOVE,KR7001380005,001380,SG글로벌
1999-06-11,코스피 200,REMOVE,KR7001450006,001450,현대해상
1999-06-11,코스피 200,REMOVE,KR7001470004,001470,삼부토건
1999-06-11,코스피 200,REMOVE,KR7001720002,001720,신영증권
1999-06-11,코스피 200,REMOVE,KR7001740000,001740,SK네트웍스
1999-06-11,코스피 200,REMOVE,KR7001980002,001980,대호
1999-06-11,코스피 200,REMOVE,KR7002320000,002320,한진
1999-06-11,코스피 200,REMOVE,KR7002550002,002550,LIG손해보험
1999-06-11,코스피 200,REMOVE,KR7002950004,002950,두산건설
1999-06-11,코스피 200,REMOVE,KR7003070000,003070,코오롱건설
1999-06-11,코스피 200,REMOVE,KR7003470002,003470,동양종금증권
1999-06-11,코스피 200,REMOVE,KR7003690005,003690,코리안리
1999-06-11,코스피 200,REMOVE,KR7004140000,004140,동방
1999-06-11,코스피 200,REMOVE,KR7004550000,004550,대우차판매
1999-06-11,코스피 200,REMOVE,KR7004690004,004690,삼천리
1999-06-11,코스피 200,REMOVE,KR7005110002,005110,한창
1999-06-11,코스피 200,REMOVE,KR7005270004,005270,대구은행
1999-06-11,코스피 200,REMOVE,KR7005280003,005280,부산은행
1999-06-11,코스피 200,REMOVE,KR7005660006,005660,한진건설
1999-06-11,코스피 200,REMOVE,KR7005770003,005770,광주은행
1999-06-11,코스피 200,REMOVE,KR7005830005,005830,동부화재
1999-06-11,코스피 200,REMOVE,KR7006160006,006160,신화건설
1999-06-11,코스피 200,REMOVE,KR7006350003,006350,전북은행
1999-06-11,코스피 200,REMOVE,KR7006610000,006610,경남은행
1999-06-11,코스피 200,REMOVE,KR7008400004,008400,C&중공업
1999-06-11,코스피 200,REMOVE,KR7009410002,009410,태영건설
1999-06-11,코스피 200,REMOVE,KR7009760000,009760,한국컴퓨터지주
1999-06-11,코스피 200,REMOVE,KR7015360001,015360,예스코
1999-06-11,코스피 200,REMOVE,KR7016800005,016800,퍼시스
1999-06-11,코스피 200,REMOVE,KR7017390006,017390,서울가스
1999-06-11,코스피 200,REMOVE,KR7025850009,025850,KPX화인케미칼
1999-06-11,코스피 200,REMOVE,KR7026870006,026870,대한가스
1999-06-11,코스피 200,REMOVE,KR7030210009,030210,KTB투자증권
1999-07-22,코스피 200,ADD,KR7016880007,016880,웅진홀딩스
1999-09-10,코스피 200,ADD,KR7001200005,001200,유진투자증권
1999-09-10,코스피 200,ADD,KR7005270004,005270,대구은행
1999-09-10,코스피 200,REMOVE,KR7000110007,000110,제일은행
1999-09-10,코스피 200,REMOVE,KR7002860005,002860,하나은행
1999-10-27,코스피 200,ADD,KR7017300005,017300,KDS
1999-11-01,코스피 200,ADD,KR7001720002,001720,신영증권
1999-12-10,코스피 200,ADD,KR7000760009,000760,이화산업
1999-12-10,코스피 200,ADD,KR7009540006,009540,현대중공업
1999-12-10,코스피 200,ADD,KR7009970005,009970,영원무역
1999-12-10,코스피 200,ADD,KR7016590002,016590,신대양제지
1999-12-10,코스피 200,ADD,KR7033780008,033780,KT&G
1999-12-10,코스피 200,REMOVE,KR7000200006,000200,대우중공업
1999-12-10,코스피 200,REMOVE,KR7003620002,003620,쌍용차
1999-12-10,코스피 200,REMOVE,KR7003810009,003810,대우
1999-12-10,코스피 200,REMOVE,KR7005060009,005060,대우통신
1999-12-10,코스피 200,REMOVE,KR7007410004,007410,대우전자
2000-04-12,코스피 200,ADD,KR7024900003,024900,덕양산업
2000-04-17,코스피 200,ADD,KR7011930005,011930,신성홀딩스
2000-05-04,코스피 200,ADD,KR7010150001,010150,한국코아
2000-05-29,코스피 200,ADD,KR7014040000,014040,GPS
2000-05-29,코스피 200,REMOVE,KR7014160006,014160,대영포장
2000-06-09,코스피 200,ADD,KR7000270009,000270,기아차
2000-06-09,코스피 200,ADD,KR7000810002,000810,삼성화재
2000-06-09,코스피 200,ADD,KR7001210004,001210,금호전기
2000-06-09,코스피 200,ADD,KR7001740000,001740,SK네트웍스
2000-06-09,코스피 200,ADD,KR7004130001,004130,대덕GDS
2000-06-09,코스피 200,ADD,KR7007860000,007860,한일이화
2000-06-09,코스피 200,ADD,KR7009180001,009180,한솔CSN
2000-06-09,코스피 200,ADD,KR7009270000,009270,신원
2000-06-09,코스피 200,ADD,KR7009890005,009890,맥슨텔레콤
2000-06-09,코스피 200,ADD,KR7010060002,010060,동양제철화학
2000-06-09,코스피 200,ADD,KR7011690005,011690,유양디앤유
2000-06-09,코스피 200,ADD,KR7012750006,012750,에스원
2000-06-09,코스피 200,ADD,KR7014440002,014440,영보화학
2000-06-09,코스피 200,ADD,KR7014740005,014740,금호케미칼
2000-06-09,코스피 200,ADD,KR7017810003,017810,풀무원홀딩스
2000-06-09,코스피 200,ADD,KR7019490002,019490,하이트론
2000-06-09,코스피 200,ADD,KR7020000006,020000,한섬
2000-06-09,코스피 200,ADD,KR7023590003,023590,다우기술
2000-06-09,코스피 200,ADD,KR7024070005,024070,WISCOM
2000-06-09,코스피 200,ADD,KR7025850009,025850,KPX화인케미칼
2000-06-09,코스피 200,ADD,KR7026890004,026890,디피씨
2000-06-09,코스피 200,ADD,KR7030000004,030000,제일기획
2000-06-09,코스피 200,REMOVE,KR7000180000,000180,성창기업
2000-06-09,코스피 200,REMOVE,KR7000360008,000360,삼환기업
2000-06-09,코스피 200,REMOVE,KR7000390005,000390,삼화페인트
2000-06-09,코스피 200,REMOVE,KR7000420000,000420,로케트전기
2000-06-09,코스피 200,REMOVE,KR7001020007,001020,페이퍼코리아
2000-06-09,코스피 200,REMOVE,KR7001150002,001150,서통
2000-06-09,코스피 200,REMOVE,KR7001200005,001200,유진투자증권
2000-06-09,코스피 200,REMOVE,KR7001720002,001720,신영증권
2000-06-09,코스피 200,REMOVE,KR7002170009,002170,삼양통상
2000-06-09,코스피 200,REMOVE,KR7002960003,002960,한국쉘석유
2000-06-09,코스피 200,REMOVE,KR7003540002,003540,대신증권
2000-06-09,코스피 200,REMOVE,KR7003610003,003610,방림
2000-06-09,코스피 200,REMOVE,KR7005270004,005270,대구은행
2000-06-09,코스피 200,REMOVE,KR7005440003,005440,현대H&S
2000-06-09,코스피 200,REMOVE,KR7005620000,005620,대성산업
2000-06-09,코스피 200,REMOVE,KR7007540008,007540,샘표식품
2000-06-09,코스피 200,REMOVE,KR7008490005,008490,서흥캅셀
2000-06-09,코스피 200,REMOVE,KR7008600009,008600,미래와사람
2000-06-09,코스피 200,REMOVE,KR7008770000,008770,호텔신라
2000-06-09,코스피 200,REMOVE,KR7009320003,009320,대우부품
2000-06-09,코스피 200,REMOVE,KR7009970005,009970,영원무역
2000-06-09,코스피 200,REMOVE,KR7016590002,016590,신대양제지
2000-08-30,코스피 200,ADD,KR7002350007,002350,넥센타이어
2000-08-30,코스피 200,REMOVE,KR7011650009,011650,LG정보
2000-11-02,코스피 200,ADD,KR7001980002,001980,대호
2000-11-02,코스피 200,REMOVE,KR7000280008,000280,동아건설
2000-12-19,코스피 200,ADD,KR7030210009,030210,KTB투자증권
2000-12-19,코스피 200,REMOVE,KR7000030007,000030,한빛은행
2001-01-16,코스피 200,ADD,KR7003680006,003680,한성기업
2001-03-05,코스피 200,ADD,KR7002950004,002950,두산건설
2001-03-05,코스피 200,REMOVE,KR7011160009,011160,두산건설
2001-03-30,코스피 200,ADD,KR7010770006,010770,평화홀딩스
2001-04-02,코스피 200,ADD,KR7003070000,003070,코오롱건설
2001-04-02,코스피 200,ADD,KR7008480006,008480,KEP전자
2001-04-02,코스피 200,ADD,KR7009190000,009190,대양금속
2001-04-02,코스피 200,ADD,KR7015860000,015860,일진홀딩스
2001-04-02,코스피 200,ADD,KR7018590000,018590,KNC
2001-04-02,코스피 200,ADD,KR7023800006,023800,인지컨트롤스
2001-04-02,코스피 200,REMOVE,KR7000720003,000720,현대건설
2001-04-02,코스피 200,REMOVE,KR7003410008,003410,쌍용양회
